Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.449,0.115,0.364,0.593,0.049,0.429,0.564,0.708,0.775
A3-A1,0.989,0.976,0.989,0.997,0.984,0.997,0.997,0.979,0.996
A3-A4,0.982,0.957,0.985,0.989,0.957,0.989,0.989,0.995,0.995
