Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.704,0.369,0.535,0.808,0.24,0.701,0.791,0.846,0.9
A3-A2,0.418,0.099,0.335,0.56,0.034,0.403,0.524,0.778,0.859
A3-A4,0.987,0.97,0.987,0.991,0.958,0.982,0.991,0.99,0.998
