Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.462,0.191,0.362,0.629,0.133,0.443,0.602,0.87,0.877
A3-A4,0.508,0.149,0.397,0.672,0.082,0.491,0.648,0.863,0.907
A3-A1,0.675,0.235,0.49,0.718,0.118,0.557,0.704,0.848,0.874
