Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.911,0.783,0.787,0.943,0.717,0.932,0.938,0.934,0.966
A3-A2,0.484,0.091,0.35,0.568,0.026,0.405,0.547,0.625,0.668
A3-A4,0.839,0.694,0.747,0.905,0.649,0.875,0.898,0.959,0.978
