Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.536,0.156,0.409,0.667,0.064,0.467,0.622,0.768,0.873
A3-A1,0.939,0.843,0.867,0.958,0.783,0.951,0.958,0.935,0.949
A3-A4,0.695,0.439,0.569,0.812,0.337,0.733,0.798,0.803,0.862
