Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.69,0.224,0.508,0.733,0.087,0.534,0.694,0.93,0.939
A3-A2,0.429,0.075,0.337,0.607,0.022,0.377,0.569,0.736,0.879
A3-A4,0.548,0.195,0.415,0.659,0.1,0.459,0.643,0.828,0.9
