Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.394,0.109,0.34,0.608,0.054,0.4,0.57,0.924,0.927
A3-A1,0.7,0.311,0.543,0.754,0.195,0.595,0.734,0.954,0.966
A3-A4,0.551,0.222,0.487,0.685,0.134,0.512,0.66,0.917,0.921
