Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.718,0.329,0.6,0.798,0.19,0.643,0.786,0.943,0.944
A3-A2,0.488,0.097,0.373,0.629,0.048,0.421,0.598,0.799,0.849
A3-A4,0.557,0.179,0.457,0.712,0.087,0.494,0.685,0.847,0.874
