Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.417,0.158,0.327,0.553,0.089,0.391,0.54,0.488,0.651
A3-A1,0.908,0.717,0.803,0.93,0.594,0.902,0.923,0.897,0.954
A3-A4,0.948,0.852,0.902,0.959,0.785,0.951,0.959,0.921,0.958
