Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.969,0.909,0.937,0.984,0.879,0.975,0.979,0.936,0.941
A3-A2,0.441,0.127,0.361,0.573,0.063,0.401,0.548,0.88,0.883
A3-A4,0.859,0.704,0.784,0.921,0.649,0.858,0.912,0.921,0.923
