Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.402,0.065,0.294,0.522,0.013,0.335,0.504,0.662,0.706
A3-A1,0.92,0.793,0.873,0.95,0.714,0.936,0.95,0.827,0.879
A3-A4,0.868,0.708,0.753,0.906,0.626,0.872,0.904,0.864,0.922
