Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.586,0.179,0.41,0.642,0.072,0.462,0.624,0.76,0.765
A3-A1,0.998,0.994,0.976,0.999,0.992,0.999,0.999,0.956,0.984
A3-A4,0.998,0.994,0.99,1.0,1.0,1.0,1.0,0.997,0.999
