Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.745,0.406,0.63,0.811,0.284,0.695,0.778,0.838,0.914
A3-A2,0.47,0.138,0.37,0.594,0.065,0.418,0.547,0.882,0.885
A3-A4,0.662,0.241,0.553,0.736,0.118,0.537,0.699,0.816,0.932
