Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.551,0.15,0.412,0.624,0.058,0.473,0.584,0.906,0.909
A3-A1,0.935,0.83,0.881,0.958,0.773,0.956,0.958,0.899,0.919
A3-A4,0.976,0.93,0.956,0.983,0.896,0.981,0.983,0.931,0.964
