Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.355,0.079,0.312,0.539,0.033,0.366,0.499,0.849,0.856
A3-A1,0.941,0.854,0.88,0.951,0.81,0.947,0.951,0.912,0.932
A3-A4,0.991,0.984,0.978,0.997,0.99,0.997,0.997,0.981,0.992
