Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.426,0.123,0.321,0.561,0.057,0.405,0.532,0.763,0.86
A3-A1,0.946,0.853,0.871,0.96,0.792,0.952,0.958,0.87,0.906
A3-A4,0.956,0.888,0.915,0.973,0.855,0.96,0.969,0.924,0.95
