Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.552,0.197,0.439,0.656,0.1,0.519,0.63,0.755,0.819
A3-A1,0.695,0.416,0.579,0.813,0.303,0.724,0.788,0.761,0.804
A3-A4,0.993,0.983,0.976,0.995,0.975,0.995,0.995,0.997,0.997
