Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.782,0.439,0.672,0.827,0.308,0.728,0.8,0.945,0.946
A3-A2,0.582,0.247,0.466,0.685,0.151,0.535,0.637,0.921,0.923
A3-A4,0.486,0.136,0.373,0.649,0.066,0.413,0.566,0.674,0.695
