Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.509,0.156,0.377,0.644,0.078,0.434,0.616,0.662,0.697
A3-A1,0.901,0.749,0.833,0.929,0.674,0.898,0.923,0.834,0.863
A3-A4,0.916,0.77,0.868,0.947,0.714,0.928,0.942,0.827,0.863
