Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.745,0.51,0.617,0.853,0.426,0.755,0.838,0.897,0.949
A3-A2,0.446,0.13,0.367,0.621,0.059,0.431,0.596,0.912,0.932
A3-A4,0.69,0.42,0.57,0.819,0.323,0.661,0.804,0.837,0.924
