Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.475,0.081,0.346,0.618,0.023,0.356,0.56,0.814,0.861
A3-A4,0.656,0.208,0.533,0.717,0.087,0.502,0.679,0.799,0.908
A3-A1,0.636,0.17,0.474,0.68,0.064,0.484,0.654,0.858,0.885
