Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.629,0.322,0.513,0.761,0.215,0.655,0.739,0.826,0.888
A3-A2,0.435,0.066,0.351,0.561,0.024,0.4,0.539,0.767,0.845
A3-A4,0.932,0.828,0.888,0.953,0.768,0.94,0.953,0.923,0.95
