Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.42,0.134,0.384,0.603,0.082,0.369,0.566,0.723,0.916
A3-A1,0.593,0.229,0.499,0.669,0.112,0.484,0.634,0.88,0.916
A3-A4,0.637,0.221,0.491,0.7,0.086,0.433,0.666,0.812,0.926
