Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.907,0.769,0.9,0.954,0.712,0.941,0.949,0.889,0.898
A3-A2,0.436,0.139,0.371,0.609,0.071,0.432,0.571,0.757,0.866
A3-A4,0.949,0.817,0.897,0.96,0.729,0.923,0.96,0.95,0.979
