Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.519,0.268,0.456,0.733,0.204,0.603,0.711,0.59,0.78
A3-A2,0.361,0.1,0.29,0.525,0.053,0.377,0.515,0.696,0.842
A3-A4,0.996,0.989,0.995,0.997,0.984,0.997,0.997,1.0,1.0
