Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.915,0.786,0.824,0.945,0.711,0.934,0.941,0.97,0.979
A3-A2,0.483,0.118,0.382,0.548,0.043,0.384,0.511,0.706,0.735
A3-A4,0.989,0.981,0.989,0.992,0.977,0.992,0.992,0.943,0.958
