Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.647,0.237,0.459,0.731,0.099,0.556,0.702,0.878,0.884
A3-A2,0.43,0.09,0.321,0.622,0.031,0.39,0.577,0.82,0.879
A3-A4,0.521,0.116,0.365,0.634,0.035,0.389,0.601,0.752,0.873
