Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.556,0.267,0.436,0.721,0.189,0.619,0.705,0.776,0.858
A3-A2,0.419,0.075,0.303,0.523,0.019,0.357,0.507,0.581,0.674
A3-A4,0.985,0.961,0.988,0.989,0.944,0.989,0.989,0.978,0.988
