Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.328,0.087,0.322,0.525,0.041,0.349,0.504,0.551,0.842
A3-A4,0.474,0.244,0.45,0.702,0.201,0.536,0.683,0.646,0.775
A3-A1,0.945,0.851,0.882,0.965,0.787,0.961,0.965,0.792,0.849
