Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.452,0.093,0.315,0.55,0.025,0.384,0.525,0.83,0.871
A3-A1,1.0,1.0,0.997,1.0,1.0,1.0,1.0,1.0,1.0
A3-A4,1.0,1.0,0.997,1.0,1.0,1.0,1.0,1.0,1.0
