Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.392,0.091,0.28,0.521,0.033,0.34,0.503,0.086,0.219
A3-A4,0.852,0.649,0.769,0.907,0.545,0.867,0.901,0.935,0.969
A3-A1,0.996,0.992,0.996,0.997,0.99,0.997,0.997,1.0,1.0
