Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.39,0.188,0.404,0.618,0.153,0.497,0.59,0.793,0.851
A3-A1,0.735,0.377,0.678,0.774,0.208,0.648,0.767,0.945,0.946
A3-A4,0.68,0.339,0.619,0.774,0.203,0.613,0.748,0.937,0.944
