Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.47,0.139,0.361,0.618,0.062,0.406,0.58,0.746,0.762
A3-A1,0.682,0.316,0.568,0.748,0.164,0.628,0.72,0.933,0.955
A3-A4,0.665,0.246,0.52,0.751,0.106,0.574,0.727,0.874,0.881
