Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.532,0.237,0.452,0.712,0.177,0.574,0.686,0.78,0.83
A3-A2,0.508,0.131,0.384,0.615,0.052,0.421,0.582,0.584,0.825
A3-A4,0.9,0.846,0.824,0.939,0.833,0.939,0.939,0.904,0.931
