Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.427,0.156,0.357,0.643,0.099,0.45,0.622,0.762,0.829
A3-A1,0.649,0.262,0.502,0.723,0.137,0.53,0.705,0.906,0.909
A3-A4,0.644,0.269,0.488,0.745,0.151,0.559,0.721,0.886,0.93
