Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.538,0.12,0.361,0.647,0.031,0.44,0.602,0.698,0.751
A3-A1,0.894,0.666,0.745,0.916,0.547,0.885,0.916,0.862,0.893
A3-A4,0.869,0.672,0.745,0.906,0.583,0.876,0.906,0.931,0.938
