Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.783,0.505,0.653,0.83,0.372,0.746,0.819,0.91,0.941
A3-A2,0.635,0.272,0.486,0.704,0.141,0.579,0.676,0.816,0.851
A3-A4,0.993,0.983,0.988,0.993,0.974,0.993,0.993,0.995,0.995
