Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.892,0.702,0.773,0.918,0.6,0.884,0.916,0.919,0.939
A3-A2,0.474,0.096,0.327,0.586,0.033,0.389,0.554,0.665,0.747
A3-A4,0.911,0.774,0.853,0.934,0.697,0.891,0.927,0.9,0.935
