Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.347,0.089,0.309,0.542,0.045,0.379,0.516,0.826,0.874
A3-A1,0.985,0.965,0.965,0.984,0.939,0.984,0.984,0.996,0.996
A3-A4,0.9,0.808,0.873,0.957,0.794,0.944,0.957,0.979,0.983
