Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.726,0.35,0.599,0.768,0.195,0.642,0.736,0.962,0.972
A3-A2,0.352,0.116,0.327,0.568,0.065,0.401,0.513,0.723,0.847
A3-A4,0.717,0.363,0.575,0.77,0.226,0.647,0.74,0.944,0.977
