Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.567,0.156,0.433,0.659,0.062,0.384,0.623,0.788,0.864
A3-A1,0.775,0.481,0.746,0.847,0.361,0.699,0.828,0.849,0.933
A3-A4,0.689,0.305,0.579,0.761,0.169,0.546,0.734,0.749,0.821
