Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.902,0.728,0.8,0.937,0.62,0.918,0.932,0.961,0.985
A3-A2,0.479,0.115,0.381,0.602,0.034,0.421,0.571,0.719,0.871
A3-A4,0.97,0.908,0.949,0.981,0.859,0.974,0.981,0.932,0.946
