Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.861,0.666,0.747,0.901,0.549,0.859,0.894,0.909,0.948
A3-A2,0.485,0.14,0.392,0.605,0.051,0.457,0.59,0.808,0.876
A3-A4,0.973,0.97,0.996,0.987,0.98,0.987,0.987,0.981,0.986
