Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.947,0.848,0.926,0.972,0.8,0.951,0.97,0.959,0.987
A3-A2,0.484,0.138,0.367,0.628,0.058,0.508,0.606,0.863,0.928
A3-A4,0.946,0.857,0.913,0.969,0.826,0.943,0.969,0.933,0.948
