Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.453,0.092,0.356,0.584,0.037,0.393,0.552,0.877,0.878
A3-A1,0.766,0.383,0.607,0.819,0.231,0.701,0.796,0.935,0.956
A3-A4,0.677,0.3,0.632,0.771,0.179,0.591,0.755,0.918,0.921
