Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.415,0.124,0.341,0.549,0.057,0.383,0.515,0.579,0.613
A3-A1,0.897,0.714,0.789,0.928,0.61,0.881,0.913,0.88,0.901
A3-A4,0.931,0.846,0.878,0.956,0.797,0.941,0.954,0.874,0.886
