Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.586,0.182,0.457,0.695,0.093,0.449,0.667,0.72,0.87
A3-A4,0.634,0.23,0.511,0.738,0.113,0.472,0.708,0.627,0.803
A3-A1,0.635,0.259,0.524,0.716,0.131,0.548,0.695,0.836,0.909
