Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.903,0.71,0.799,0.923,0.582,0.897,0.923,0.938,0.966
A3-A2,0.532,0.178,0.421,0.653,0.078,0.422,0.643,0.435,0.498
A3-A4,0.931,0.791,0.889,0.957,0.707,0.931,0.957,0.973,0.986
