Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.533,0.133,0.406,0.62,0.038,0.413,0.591,0.587,0.79
A3-A1,0.931,0.832,0.902,0.969,0.809,0.92,0.969,0.842,0.88
A3-A4,0.998,0.981,0.998,0.998,0.968,0.944,0.998,0.966,0.971
