Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.673,0.358,0.596,0.772,0.239,0.613,0.746,0.822,0.84
A4-A2,0.571,0.195,0.453,0.693,0.11,0.508,0.662,0.808,0.839
A4-A3,0.695,0.367,0.638,0.777,0.238,0.643,0.755,0.88,0.904
