Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.506,0.131,0.349,0.594,0.04,0.434,0.577,0.853,0.888
A4-A1,0.899,0.785,0.83,0.931,0.714,0.884,0.928,0.896,0.937
A4-A3,0.899,0.785,0.828,0.931,0.714,0.884,0.928,0.895,0.941
