Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.917,0.808,0.907,0.96,0.771,0.958,0.96,0.939,0.958
A4-A2,0.517,0.139,0.377,0.648,0.052,0.485,0.617,0.842,0.848
A4-A3,0.996,0.989,0.998,0.999,0.992,0.999,0.999,0.999,0.999
