Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.916,0.793,0.899,0.951,0.74,0.94,0.949,0.977,0.977
A4-A2,0.568,0.159,0.435,0.63,0.058,0.469,0.594,0.857,0.868
A4-A3,0.987,0.962,0.994,0.994,0.954,0.988,0.994,0.968,0.976
