Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.54,0.089,0.366,0.61,0.016,0.379,0.566,0.762,0.787
A4-A1,0.919,0.792,0.882,0.952,0.735,0.941,0.952,0.906,0.956
A4-A3,0.968,0.926,0.979,0.976,0.903,0.974,0.976,0.967,0.968
