Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.378,0.063,0.314,0.541,0.019,0.343,0.496,0.865,0.904
A4-A1,0.522,0.151,0.461,0.607,0.057,0.401,0.569,0.782,0.824
A4-A3,0.558,0.145,0.518,0.668,0.055,0.407,0.623,0.85,0.9
