Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.422,0.07,0.318,0.499,0.016,0.295,0.476,0.285,0.46
A4-A1,0.804,0.532,0.691,0.88,0.416,0.787,0.869,0.896,0.936
A4-A3,0.863,0.654,0.717,0.901,0.538,0.856,0.894,0.838,0.889
