Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.71,0.357,0.595,0.766,0.207,0.629,0.732,0.909,0.952
A4-A1,0.929,0.83,0.907,0.959,0.78,0.955,0.959,0.932,0.94
A4-A3,0.993,0.99,0.998,0.997,0.997,0.997,0.997,0.999,0.999
