Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.73,0.348,0.58,0.761,0.189,0.629,0.751,0.835,0.894
A4-A2,0.478,0.108,0.358,0.623,0.043,0.349,0.592,0.656,0.835
A4-A3,0.61,0.21,0.489,0.7,0.099,0.503,0.67,0.898,0.945
