Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.538,0.2,0.534,0.646,0.102,0.488,0.619,0.886,0.91
A4-A2,0.533,0.168,0.421,0.658,0.075,0.441,0.627,0.828,0.931
A4-A3,0.572,0.231,0.597,0.685,0.134,0.512,0.645,0.917,0.921
