Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.556,0.145,0.389,0.626,0.065,0.323,0.608,0.395,0.473
A4-A2,0.403,0.068,0.306,0.563,0.017,0.257,0.551,0.417,0.457
A4-A3,0.544,0.153,0.375,0.625,0.055,0.336,0.612,0.406,0.469
