Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.602,0.22,0.518,0.698,0.114,0.489,0.639,0.885,0.946
A4-A1,0.893,0.731,0.892,0.937,0.636,0.893,0.93,0.969,0.978
A4-A3,0.852,0.637,0.804,0.911,0.561,0.852,0.902,0.799,0.815
