Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.502,0.095,0.376,0.586,0.021,0.375,0.548,0.778,0.791
A4-A1,0.49,0.135,0.481,0.601,0.051,0.461,0.587,0.773,0.783
A4-A3,0.519,0.183,0.505,0.653,0.097,0.487,0.634,0.824,0.839
