Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.925,0.771,0.883,0.952,0.692,0.926,0.943,0.926,0.945
A4-A2,0.495,0.098,0.345,0.591,0.023,0.379,0.565,0.658,0.818
A4-A3,0.989,0.972,0.982,0.989,0.956,0.989,0.989,0.991,0.991
