Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.521,0.155,0.424,0.656,0.072,0.458,0.618,0.71,0.77
A4-A1,0.738,0.445,0.628,0.831,0.341,0.75,0.822,0.708,0.775
A4-A3,0.636,0.257,0.614,0.76,0.143,0.575,0.74,0.818,0.856
